mission_id,service_class,resource_type,total_minutes,residual_last_mile_minutes
MSN-EVT-CAL-PET-INPT-2026-02-03-0162,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-INPT-2026-02-03-0163,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-INPT-2026-02-03-0164,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-INPT-2026-02-03-0165,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-INPT-2026-02-03-0166,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-INPT-2026-02-03-0167,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-INPT-2026-02-03-0168,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-INPT-2026-02-03-0169,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-INPT-2026-02-03-0170,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0001,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0002,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0003,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0004,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0005,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0006,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0007,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0008,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0009,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0010,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0011,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0012,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0013,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0014,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0015,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0016,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0017,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0018,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0019,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0020,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0021,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0022,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0023,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0024,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0025,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0026,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-PET-OUTP-2026-02-03-0027,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0028,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0029,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
MSN-EVT-CAL-SPECT-OUTP-2026-02-03-0030,RADIOPHARMACEUTICAL_NUCLEAR,PORTER,17.0,NOT_APPLICABLE
